Store,Dept,Avg_Demand,Std_Demand,Max_Demand,Safety_Stock,Reorder_Point,EOQ,Inventory_Health
10,67,13352.773566433567,5197.297826087253,30337.66,8575.541413043968,21928.314979477535,817.0915972653729,Healthy
10,71,15768.505524475524,3360.3075261792233,28116.61,5544.507418195718,21313.01294267124,887.9331485105037,Healthy
10,72,142733.75216783216,74674.50569135738,693099.36,123212.93439073967,265946.6865585718,2671.4579555725013,Healthy
10,74,41975.974825174824,5269.473368528735,56702.8,8694.631058072411,50670.60588324723,1448.7231416867548,Healthy
10,77,1590.0,,1590.0,,,281.95744359743367,Healthy
10,78,6.0,15.711688096991452,36.0,25.924285360035896,31.924285360035896,17.320508075688775,High Risk
10,79,37787.772097902096,5198.3942375506485,63542.32,8577.35049195857,46365.122589860664,1374.5503282510629,Healthy
10,80,355.171958041958,261.4378048981093,1061.82,431.3723780818803,786.5443361238383,133.2613893897925,High Risk
10,81,10607.048111888113,907.8506500698928,12922.41,1497.953572615323,12105.001684503435,728.2529818644107,Healthy
10,82,23516.40797202797,9853.221793698416,92559.49,16257.815959602385,39774.22393163035,1084.3525250588013,Healthy
10,83,279.449020979021,116.8672443796546,927.08,192.83095322643007,472.279974205451,118.20512276949357,Healthy
10,85,2933.4715384615383,951.0269724920925,9843.8,1569.1945046119524,4502.666043073491,382.9798649055547,Healthy
10,87,24066.091538461536,3963.780640709732,34870.76,6540.238057171057,30606.329595632593,1096.9524041284,Healthy
10,90,14291.86979020979,1146.4217145440527,16928.39,1891.595828997687,16183.465619207476,845.3363173970994,Healthy
10,91,12703.554405594406,917.3745757488888,16363.1,1513.6680499856664,14217.222455580073,796.9803763454407,Healthy
10,92,50450.73195804196,3980.613934907789,63422.11,6568.012992597852,57018.74495063981,1588.2495389270848,Healthy
10,93,1420.4184615384615,258.78387179621893,2480.04,426.9933884637612,1847.4118500022228,266.4975104516421,Healthy
10,94,393.8331683168317,979.026054221164,5557.5,1615.3929894649207,2009.2261577817524,140.32696966670943,High Risk
10,95,73344.65468531469,7603.0181535278625,96923.06,12544.979953320972,85889.63463863566,1915.0020193894663,Healthy
10,96,11079.676643356643,1508.7824943469498,15015.12,2489.491115672467,13569.16775902911,744.3009016304039,Healthy
10,97,5323.506503496504,427.66434451986214,6720.96,705.6461684577725,6029.152671954276,515.9218207973231,Healthy
10,98,198.17909090909092,299.4626637172551,1595.91,494.11339513347093,692.2924860425619,99.54373182403071,High Risk
11,1,18860.911958041957,9533.12031493925,54900.47,15729.648519649762,34590.56047769172,971.1053485086455,Healthy
11,2,57114.326223776225,4700.147144769128,79290.96,7755.242788869061,64869.56901264528,1689.8864787874988,Healthy
11,3,17628.778671328673,12701.664486518928,71237.75,20957.74640275623,38586.5250740849,938.8497928670132,High Risk
11,4,28837.74454545455,2171.611723518308,35035.34,3583.1593438052078,32420.903889259756,1200.7860872248343,Healthy
11,5,36663.363916083916,15084.70078020135,113522.16,24889.756287332228,61553.12020341614,1353.9454183253458,Healthy
11,6,5925.281678321679,3427.554478304474,29055.34,5655.4648892023815,11580.74656752406,544.3014641869742,Healthy
11,7,34844.10846153846,27686.84470408585,235557.3,45683.29376174165,80527.4022232801,1319.9262945622847,High Risk
11,8,34415.44958041958,2555.7584928317287,44421.19,4217.001513172352,38632.45109359194,1311.782176666911,Healthy
11,9,19056.162167832168,3909.4915812963404,33302.1,6450.661109138961,25506.82327697113,976.1189007449904,Healthy
11,10,23449.992727272725,2836.6168730986833,30300.93,4680.417840612828,28130.410567885552,1082.8202234737012,Healthy
11,11,18045.04020979021,3412.8543878215046,31902.1,5631.209739905482,23676.249949695695,949.8694702376272,Healthy
11,12,4293.703496503496,622.287328673118,5722.72,1026.7740923106448,5320.477588814141,463.3413156898215,Healthy
11,13,41228.14615384616,2927.22791718293,48342.85,4829.926063351834,46058.072217197994,1435.7601846033717,Healthy
11,14,24644.51307692308,7147.821005113752,71276.63,11793.90465843769,36438.41773536077,1110.056599388587,Healthy
11,16,15371.136433566431,8993.257658683433,37178.63,14838.875136827664,30210.011570394097,876.6737258971102,Healthy
11,17,13373.138321678322,2494.5546412183335,26159.6,4116.01515801025,17489.15347968857,817.7144465422609,Healthy
11,18,11033.074285714287,17188.391964015555,82779.39,28360.846740625664,39393.92102633995,742.7339458283258,High Risk
11,19,1435.5870731707316,717.6829292036564,2631.28,1184.176833186033,2619.763906356765,267.91669163853265,Healthy
11,20,9634.961958041958,1564.508561902156,14324.46,2581.4391271385575,12216.401085180516,694.0807574786222,Healthy
11,21,7571.596573426574,1335.6864333474073,15574.1,2203.8826150232217,9775.479188449795,615.2884109678392,Healthy
11,22,15500.204265734266,3203.0502672101993,29203.59,5285.032940896828,20785.237206631093,880.3466438208948,Healthy
11,23,34322.4834965035,7536.115476455226,78141.44,12434.590536151121,46757.07403265462,1310.009227000014,Healthy
11,24,8592.320839160839,3512.202828673617,21796.57,5795.134667311468,14387.455506472306,655.4510217842687,Healthy
11,25,11419.655384615384,2196.755732000839,19989.32,3624.6469578013844,15044.302342416768,755.6340180476057,Healthy
11,26,11332.874685314686,2935.93353683139,23319.16,4844.290335771793,16177.16502108648,752.7574205982525,Healthy
11,27,2203.137482517482,877.0533664616916,6865.4,1447.1380546617909,3650.2755371792728,331.89889142007405,Healthy
11,28,912.481958041958,322.36682899607416,1903.52,531.9052678435223,1444.3872258854803,213.59798197103336,Healthy
11,29,9225.784755244755,2419.025814131876,24904.11,3991.392593317595,13217.177348562349,679.182771985743,Healthy
11,30,6765.267762237762,1231.4449400439087,9300.96,2031.8841510724492,8797.151913310212,581.604150700361,Healthy
11,31,2947.0454545454545,1483.1067792015856,10159.97,2447.1261856826163,5394.171640228071,383.8649146864985,Healthy
11,32,10765.95909090909,5018.599949732335,44232.94,8280.689917058351,19046.64900796744,733.687913588233,Healthy
11,33,8348.490559440559,2857.965657637914,19660.99,4715.643335102558,13064.133894543116,646.0839945177623,Healthy
11,34,22379.14020979021,4068.139454102232,36073.9,6712.430099268682,29091.570309058894,1057.8076434255477,Healthy
11,35,4222.688881118881,1065.2628615339636,7061.72,1757.6837215310397,5980.372602649921,459.4936822807731,Healthy
11,36,2976.055244755245,2030.9267959140566,8535.0,3351.029213258193,6327.084458013438,385.7496108070133,High Risk
11,37,3933.2597902097905,449.32179189741004,5265.38,741.3809566307265,4674.640746840517,443.4670106225372,Healthy
11,38,73555.42538461539,8536.281092547342,93572.4,14084.863802703114,87640.2891873185,1917.7516182318213,Healthy
11,40,53640.645104895106,3587.7087583803354,64097.44,5919.7194513275535,59560.36455622266,1637.6911354845745,Healthy
11,41,1295.7497202797201,948.0672364126268,7355.56,1564.3109400808341,2860.0606603605543,254.53386025043113,High Risk
11,42,6152.948111888111,681.2628702120113,7776.74,1124.0837358498186,7277.03184773793,554.6597205444123,Healthy
11,44,5414.242097902098,1434.5226407851308,11668.63,2366.9623572954656,7781.204455197563,520.300014313958,Healthy
11,45,17.969577464788735,32.204158002904784,267.22,53.13686070479289,71.10643816958162,29.97463716610156,High Risk
11,46,27483.85986013986,5273.500306166617,65092.31,8701.275505174917,36185.135365314774,1172.2597805124053,Healthy
11,47,0.92,173.3727126741691,396.0,286.064975912379,286.984975912379,6.782329983125268,High Risk
11,48,7.5,45.0,30.0,74.25,81.75,19.364916731037084,High Risk
11,49,8122.6477622377615,1739.6324834287814,14097.94,2870.393597657489,10993.041359895251,637.2851701647294,Healthy
11,50,19.75,0.5000000000000002,20.0,0.8250000000000003,20.575,31.424512724941337,Healthy
11,51,14.503333333333334,14.92584320573879,50.23,24.627641289469,39.130974622802334,26.928918780126818,High Risk
11,52,2558.425804195804,804.7474406956601,5004.49,1327.833277147839,3886.259081343643,357.6608592085388,Healthy
11,54,243.77647482014387,285.6508204258248,1371.0,471.3238537026109,715.1003285227548,110.4030060324772,High Risk
11,55,12609.361258741259,6670.666016889386,58041.69,11006.598927867486,23615.960186608747,794.0201905097017,Healthy
11,56,3346.9165734265734,3317.812017930082,16470.06,5474.389829584636,8821.30640301121,409.0792449774599,High Risk
11,58,3298.4962937062937,2100.541346151965,14475.0,3465.893221150742,6764.3895148570355,406.10936296189317,High Risk
11,59,1057.4063636363635,2633.3481556086062,25636.25,4345.0244567542,5402.430820390564,229.93546525453218,High Risk
11,60,187.70714285714286,85.6149713651699,422.4,141.26470275253033,328.9718456096732,96.87805294728597,Healthy
11,67,10119.990979020979,4179.976761455606,26357.82,6896.961656401749,17016.952635422727,711.3364527078933,Healthy
11,71,9661.256013986014,2192.223954107374,16165.72,3617.169524277167,13278.425538263182,695.0271942156658,Healthy
11,72,72246.88888111888,27106.6459775202,245767.47,44725.96586290833,116972.85474402721,1900.6168588266137,Healthy
11,74,23297.207762237762,3393.594038809007,33083.34,5599.430164034861,28896.637926272622,1079.2869813501356,Healthy
11,77,339.424,326.9773981179739,835.0,539.512706894657,878.9367068946569,130.27355833015386,High Risk
11,78,10.833333333333334,7.960318251594384,24.0,13.134525115130733,23.967858448464067,23.273733406281572,High Risk
11,79,31344.327972027975,4121.855610025413,44639.88,6801.061756541931,38145.389728569906,1251.8851379425346,Healthy
11,80,13446.621538461537,1290.8461935911998,17042.87,2129.8962194254796,15576.517757887017,819.9579726565727,Healthy
11,81,12944.031468531468,885.3878443760992,16183.73,1460.8899432205637,14404.921411752031,804.4883923504262,Healthy
11,82,22978.825454545455,8593.441512386036,81865.75,14179.17849543696,37158.00394998241,1071.8867816739194,Healthy
11,83,3327.5896503496506,581.0939783129464,5109.16,958.8050642163615,4286.394714566012,407.8964115035612,Healthy
11,85,1925.0432167832166,536.9670352454458,4228.75,885.9956081549856,2811.038824938202,310.24532363786057,Healthy
11,87,14801.95202797203,2466.5051586885857,22519.33,4069.733511836166,18871.685539808197,860.2892544944413,Healthy
11,90,48995.984195804194,3596.5694887022496,59993.61,5934.339656358711,54930.3238521629,1565.1834428558877,Healthy
11,91,42030.3706993007,3545.7779360781155,49632.19,5850.533594528891,47880.90429382959,1449.6615242755927,Healthy
11,92,77392.74160839162,8280.069664102277,102491.94,13662.114945768755,91054.85655416037,1967.1393139326917,Healthy
11,93,32623.853706293707,4030.818654194499,45972.15,6650.850779420923,39274.70448571463,1277.1815396859936,Healthy
11,94,37474.038531468526,4539.442369171518,54251.43,7490.079909133005,44964.11844060153,1368.8323223000787,Healthy
11,95,77487.2790909091,6408.836149519883,91945.02,10574.579646707807,88061.8587376169,1968.3404061659292,Healthy
11,96,21685.29881118881,2720.94043186695,32970.33,4489.551712580467,26174.85052376928,1041.2804331972443,Healthy
11,97,16596.197552447553,1445.7553732039844,20715.34,2385.496365786574,18981.693918234127,910.9390087280144,Healthy
11,98,9570.35146853147,2149.185978755074,17784.94,3546.156864945872,13116.50833347734,691.7496464954453,Healthy
11,99,520.938125,1314.1746143130756,6280.0,2168.3881136165746,2689.3262386165748,161.39053953066767,High Risk
12,1,17330.08762237762,9266.648895783641,55235.63,15289.970678043006,32620.058300420627,930.8621708496274,Healthy
12,2,74494.84622377623,4894.899166197892,91133.66,8076.58362422652,82571.42984800275,1929.9591475440125,Healthy
12,3,17535.25167832168,14576.256414219051,87706.87,24050.823083461433,41586.074761783115,936.3560134457855,High Risk
12,4,26673.78818181818,1844.8748212260505,32514.29,3044.043455022983,29717.831636841165,1154.8547134124315,Healthy
12,5,27756.204615384617,14443.941775827765,103632.86,23832.50393011581,51588.70854550043,1178.0535772065848,Healthy
12,6,6741.174895104895,3735.370786713066,28099.33,6163.361798076558,12904.536693181453,580.5676056715917,Healthy
12,7,34242.44916083916,29167.596527737805,271698.17,48126.53427076738,82368.98343160654,1308.4809735116357,High Risk
12,8,42229.66503496503,2210.218526342713,48404.67,3646.8605684654767,45876.525603430506,1453.0943712464968,Healthy
12,9,19553.03048951049,4572.634919879705,29671.1,7544.8476178015135,27097.878107312004,988.762622915897,Healthy
12,10,17975.211118881118,2463.1685094866943,23488.87,4064.2280406530454,22039.439159534162,948.0298286151422,Healthy
12,11,17789.77699300699,3573.2979780991363,31703.53,5895.941663863575,23685.718656870566,943.1271651534323,Healthy
12,12,4878.27965034965,732.117623660174,6544.18,1207.994079039287,6086.273729388937,493.8764850825381,Healthy
12,13,46974.984965034964,2515.666457371664,55628.11,4150.849654663245,51125.83461969821,1532.5629671409094,Healthy
12,14,19719.23965034965,4928.5090268150825,45083.58,8132.0398942448855,27851.279544594534,992.9561835838894,Healthy
12,16,7579.577552447553,3775.6250677476605,14896.99,6229.781361783639,13809.358914231192,615.6126035278824,Healthy
12,17,11666.80916083916,1974.8331759190592,18206.41,3258.4747402664475,14925.283901105608,763.7672800283854,Healthy
12,18,9893.141315789475,16154.522014502749,74198.84,26654.961323929536,36548.102639719014,703.3186090169048,High Risk
12,19,2949.156083916084,508.48019786672563,4323.23,838.9923264800973,3788.148410396181,384.0023492061008,Healthy
12,20,6558.721328671329,1283.0395343459616,9874.89,2117.0152316708363,8675.736560342164,572.6570233862207,Healthy
12,21,4225.581188811188,600.696251765563,7707.45,991.1488154131789,5216.730004224368,459.6510191879916,Healthy
12,22,10085.826153846154,2412.901747358755,18021.86,3981.2878831419457,14067.1140369881,710.1347109473721,Healthy
12,23,38809.980769230766,8017.603349067626,87541.72,13229.045525961583,52039.02629519235,1393.0179605667468,Healthy
12,24,11182.713076923077,4917.375310859404,30074.36,8113.669262918016,19296.382339841093,747.7537387710969,Healthy
12,25,20129.94979020979,2921.3682246994736,32004.76,4820.257570754131,24950.20736096392,1003.2434846588785,Healthy
12,26,13748.23,3165.171665082679,26210.13,5222.53324738642,18970.76324738642,829.1028283632857,Healthy
12,27,2017.1763636363635,591.6307108437189,4009.07,976.1906728921361,2993.3670365284997,317.5827737485429,Healthy
12,28,880.1588811188811,242.5473283192284,1543.04,400.2030917267268,1280.3619728456079,209.78070467977759,Healthy
12,29,6973.458391608392,2035.8380149249574,17660.01,3359.1327246261794,10332.591116234571,590.4853254573052,Healthy
12,30,5950.70013986014,1150.0320658860674,9118.42,1897.552908712011,7848.253048572151,545.4676956456789,Healthy
12,31,3510.6525874125873,1967.3233826065052,11338.83,3246.0835813007334,6756.736168713321,418.96614346582874,Healthy
12,32,9506.941888111887,4486.840826117101,40955.95,7403.287363093215,16910.229251205103,689.4542003683742,Healthy
12,33,10888.284195804195,3924.631138389629,26178.8,6475.641378342888,17363.925574147084,737.8442991513926,Healthy
12,34,23284.51090909091,4179.749898708629,37267.5,6896.587332869238,30181.09824196015,1078.9928384630482,Healthy
12,35,2952.662307692308,628.4021732729882,4837.0,1036.8635859004305,3989.5258935927386,384.23054978048714,Healthy
12,36,2468.5036363636364,1930.2912806396462,9192.8,3184.980613055416,5653.4842494190525,351.31920217685484,High Risk
12,38,51935.88314685315,7861.435863882098,83801.71,12971.36917540546,64907.25232225861,1611.4571534306017,Healthy
12,40,48414.82167832168,4069.4228580292183,59633.6,6714.54771574821,55129.36939406989,1555.873093769567,Healthy
12,41,770.4512587412587,625.8230449945828,4246.0,1032.6080242410615,1803.0592829823202,196.27165596963545,High Risk
12,42,5995.964685314685,818.0719192296714,8323.14,1349.8186667289576,7345.7833520436425,547.5383404527342,Healthy
12,44,6753.6625874125875,1327.205198302965,13088.38,2189.888577199892,8943.55116461248,581.1050932237897,Healthy
12,45,27.718170731707314,32.92489943470299,150.97,54.326084067259934,82.04425479896724,37.2277925290416,High Risk
12,46,32805.734195804194,5519.449647642009,62193.89,9107.091918609314,41912.82611441351,1280.7367839607832,Healthy
12,47,-43.89909090909091,350.1984379762979,623.0,577.8274226608914,533.9283317518006,,High Risk
12,49,26.183157894736844,34.27967990129631,130.68,56.56147183713891,82.74462973187576,36.182287030214695,High Risk
12,51,13.154,18.33998921603948,43.48,30.26098220646514,43.41498220646514,25.645662401271682,High Risk
12,52,3806.9972027972026,794.9603285871137,7479.45,1311.6845421687376,5118.68174496594,436.2910268844182,Healthy
12,54,129.7179411764706,128.04616253880874,552.0,211.27616818903442,340.994109365505,80.53506726155712,High Risk
12,55,14179.372727272728,6998.034090678628,59407.33,11546.756249619735,25726.12897689246,842.002753180556,Healthy
12,56,1000.4153146853146,1044.019422831309,4380.3,1722.6320476716596,2723.047362356974,223.65322652326242,High Risk
12,58,2580.6601459854014,1677.2168031053995,8322.0,2767.407725123909,5348.0678711093105,359.2116469426765,High Risk
12,59,1250.0244755244755,2720.2152726078734,26504.68,4488.355199802991,5738.379675327466,250.00244754046665,High Risk
12,60,419.50209790209794,101.17204665191284,765.6,166.93387697565618,586.4359748777541,144.8278457172684,Healthy
12,67,6223.47020979021,2522.6013119024433,17117.37,4162.292164639031,10385.762374429241,557.8292843599289,Healthy
12,71,7628.997132867134,2061.244528643179,16317.41,3401.053472261245,11030.05060512838,617.6162697366033,Healthy
12,72,60536.22223776223,38871.91958618612,360140.66,64138.6673172071,124674.88955496933,1739.7732932448732,High Risk
12,74,17777.107482517484,2775.2592685319487,25745.89,4579.177793077715,22356.285275595197,942.7912675273749,Healthy
12,77,217.88,163.11425983034098,477.0,269.1385287200626,487.0185287200626,104.37432634513145,High Risk
12,78,8.090909090909092,8.287997893997627,20.0,13.675196525096084,21.766105616005177,20.113315354397805,High Risk
12,79,43270.33762237762,3596.878128466715,54923.84,5934.84891197008,49205.186534347704,1470.8898263020521,Healthy
12,80,56.4754609929078,58.89431647906246,323.78,97.17562219045305,153.65108318336087,53.13918563212453,High Risk
12,81,7305.6124475524475,583.6497592303126,9177.09,963.0221027300157,8268.634550282462,604.3844987899859,Healthy
12,82,15254.526993006992,3142.3286879884126,35005.85,5184.842335180881,20439.369328187873,873.3420576442827,Healthy
12,83,208.08601398601397,70.24579460260887,398.84,115.90556109430463,323.9915750803186,102.00147400552945,Healthy
12,85,2284.13979020979,446.24638720827164,3751.11,736.3065388936482,3020.446329103438,337.94524632030186,Healthy
12,87,11452.455664335665,1688.226043566273,16015.79,2785.57297188435,14238.028636220015,756.7184306046623,Healthy
12,90,11060.175454545455,1413.0303440218036,14253.65,2331.500067635976,13391.675522181431,743.6455961862968,Healthy
12,91,6779.841468531468,930.7984898083574,8900.5,1535.8175081837896,8315.658976715258,582.230258082293,Healthy
12,92,24682.599160839163,2788.282092250364,33014.5,4600.6654522131,29283.264613052263,1110.914019194086,Healthy
12,93,562.8972027972028,167.27386752962263,1066.56,276.0018814238773,838.8990842210801,167.7642993603232,Healthy
12,94,355.264,781.1465664509298,3863.15,1288.8918346440341,1644.1558346440343,133.2786554554029,High Risk
12,95,43405.85335664336,5404.013379164084,57821.42,8916.622075620739,52322.4754322641,1473.1913208514936,Healthy
12,96,6.4411764705882355,26.50751588756313,99.0,43.73740121447916,50.178577685067395,17.945997423643295,High Risk
12,97,2394.8947552447553,257.87353557600255,3047.26,425.4913337004042,2820.3860889451594,346.0415260662191,Healthy
12,98,747.6098601398602,225.7021804545807,1424.82,372.40859775005816,1120.0184578899184,193.34035535033294,Healthy
12,99,29.88,,29.88,,,38.65229618017538,Healthy
13,1,47020.45545454545,28048.186207679828,172225.55,46279.507242671716,93299.96269721717,1533.3045270680161,Healthy
13,2,76339.95999999999,7273.697369741214,131234.4,12001.600660073003,88341.560660073,1953.7138992186137,Healthy
13,3,26116.623706293707,19783.30762534698,131564.25,32642.457581822517,58759.08128811623,1142.7297078988913,High Risk
13,4,42563.27545454545,3525.3635333582256,53591.31,5816.849830041072,48380.125284586524,1458.8227351968685,Healthy
13,5,56786.93475524476,30808.44023168955,224823.65,50833.926382287755,107620.86113753251,1685.0361235778412,Healthy
13,6,7886.826993006993,5308.371297816607,41057.9,8758.8126413974,16645.639634404393,627.9660417971259,High Risk
13,7,59896.738601398596,40601.744987422295,292165.78,66992.87922924678,126889.61783064538,1730.559715834715,High Risk
13,8,36238.867972027976,3012.34206564756,56570.18,4970.364408318474,41209.23238034645,1346.0844693411327,Healthy
13,9,41236.445174825174,15798.916945986031,78055.34,26068.21296087695,67304.65813570212,1435.9046830278319,Healthy
13,10,29431.879230769235,4732.234681351511,51316.61,7808.187224229993,37240.06645499923,1213.0927258616555,Healthy
13,11,21280.78979020979,3539.897379700109,34684.93,5840.830676505179,27121.62046671497,1031.5228981997877,Healthy
13,12,7926.647482517483,1296.3848395379196,10750.9,2139.034985237567,10065.68246775505,629.5493420899382,Healthy
13,13,47698.818181818184,3091.2998746631542,58308.96,5100.644793194204,52799.462975012386,1544.3253896413505,Healthy
13,14,26378.644195804198,10781.802173699603,96229.91,17789.973586604345,44168.617782408546,1148.4477392507722,Healthy
13,16,22255.4820979021,18580.840304252295,65226.89,30658.386502016285,52913.86859991838,1054.8810856656332,High Risk
13,17,17713.297902097904,3739.37209142309,41334.01,6169.963950848098,23883.261852946,941.0977075229199,Healthy
13,18,17013.65641025641,21038.199824798932,83384.91,34713.029710918236,51726.68612117464,922.3246828058005,High Risk
13,19,3979.954055944056,909.0779400341164,6593.71,1499.978601056292,5479.932657000349,446.0915856606161,Healthy
13,20,8781.979230769231,1467.8783779348198,12450.8,2421.9993235924526,11203.978554361684,662.6454267090821,Healthy
13,21,9117.091258741259,2355.508918100698,24690.92,3886.589714866151,13003.68097360741,675.1700252062905,Healthy
13,22,16476.987692307695,4521.543321627371,40342.35,7460.546480685162,23937.53417299286,907.6614923061267,Healthy
13,23,30216.25874125874,9466.54806923661,87705.68,15619.804314240408,45836.06305549915,1229.151307635857,Healthy
13,24,10426.793076923077,4463.086080945549,30431.82,7364.092033560155,17790.885110483232,722.0385404160597,Healthy
13,25,15181.84013986014,3604.410662687753,32289.96,5947.277593434792,21129.11773329493,871.2588633655367,Healthy
13,26,12958.888391608392,3516.0221292700085,30013.78,5801.436513295514,18760.324904903908,804.9499484939543,Healthy
13,27,2685.00013986014,1451.3376840325402,12727.79,2394.7071786536912,5079.707318513831,366.401428754047,Healthy
13,28,1410.3867132867133,481.03418790506726,3049.99,793.706410043361,2204.0931233300744,265.55476961323,Healthy
13,29,6152.025944055944,2110.9637918173103,20849.56,3483.0902564985618,9635.116200554505,554.6181544114809,Healthy
13,30,4520.36055944056,773.6514799448207,6730.96,1276.5249419089541,5796.885501349514,475.4135336441612,Healthy
13,31,3977.7390909090905,2069.614692364397,13762.86,3414.8642424012546,7392.603333310345,445.9674366424689,Healthy
13,32,10234.196643356643,4033.9892756288596,37105.21,6656.082304787618,16890.27894814426,715.3389631271543,Healthy
13,33,10897.80006993007,4194.268521945776,29124.86,6920.54306121053,17818.343131140602,738.166650219653,Healthy
13,34,19201.303636363635,3689.904383618723,32249.57,6088.342232970893,25289.645869334527,979.8291595059732,Healthy
13,35,3660.573986013986,843.7598990226952,6241.1,1392.203833387447,5052.777819401434,427.81853548052277,Healthy
13,36,2464.866713286713,1941.1489581633243,15148.0,3202.895780969485,5667.762494256198,351.0603020341885,High Risk
13,37,3510.937272727273,422.8082203622461,4407.38,697.633563597706,4208.570836324979,418.98313049138824,Healthy
13,38,83485.8958041958,9104.993288354764,105751.67,15023.238925785361,98509.13472998116,2043.1090989493903,Healthy
13,40,77752.30671328671,4200.427797671379,87474.15,6930.705866157776,84683.01257944449,1971.7036632476838,Healthy
13,41,2757.62958041958,2336.3540284138744,15781.49,3854.9841468828927,6612.613727302472,371.3239542784427,High Risk
13,42,8015.876363636364,840.4346310719197,9730.74,1386.7171412686675,9402.593504905031,633.0827893584046,Healthy
13,43,1.07,,1.07,,,7.314369419163897,Healthy
13,44,10270.138111888113,2734.884666062412,24835.68,4512.55969900298,14782.697810891092,716.5939614554435,Healthy
13,45,22.433516483516485,16.997215874870435,83.58,28.045406193536216,50.4789226770527,33.49142911516056,High Risk
13,46,41422.69055944056,6317.273314642151,82662.65,10423.500969159548,51846.19152860011,1439.143678710374,Healthy
13,47,221.294,273.27730267989693,625.0,450.9075494218299,672.2015494218299,105.18887773904616,High Risk
13,48,1321.4335251798561,827.2467304790075,4506.0,1364.9571052903623,2686.3906304702186,257.04411344940934,High Risk
13,49,9206.92944055944,1769.5509430778118,15298.31,2919.759056078389,12126.688496637827,678.4883728023435,Healthy
13,50,2175.7954545454545,590.8415717297852,3804.0,974.8885933541455,3150.6840478996,329.83294669767713,Healthy
13,51,21.39894736842105,33.390528045508574,154.24,55.094371275089145,76.4933186435102,32.71004996054045,High Risk
13,52,4579.38027972028,1184.9851387883386,10922.34,1955.2254790007587,6534.605758721038,478.5070678537716,Healthy
13,54,114.98285714285714,102.17527855901618,526.6,168.58920962237667,283.5720667652338,75.82310239724339,High Risk
13,55,20055.629999999997,14455.6231258032,104016.89,23851.778157575278,43907.40815757528,1001.3897842498693,High Risk
13,56,6751.401468531469,8108.71250956266,39145.77,13379.375640778388,20130.777109309856,581.0078084041328,High Risk
13,58,7501.69125874126,2657.734463672277,17300.0,4385.261865059257,11886.953123800517,612.4414771527668,Healthy
13,59,1327.8363636363638,2579.6616512094147,20704.07,4256.441724495534,5584.278088131898,257.66609823920993,High Risk
13,60,950.9734265734267,330.4932542728612,2930.4,545.3138695502209,1496.2872961236476,218.05657827424363,Healthy
13,67,16219.265594405595,6148.920890804098,38959.51,10145.719469826761,26364.985064232358,900.5349963884134,Healthy
13,71,9723.25020979021,2301.127589631972,16990.6,3796.8605228927536,13520.110732682964,697.2535482086201,Healthy
13,72,77119.18944055944,31225.80161316678,268877.83,51522.572661725186,128641.76210228461,1963.6597139086934,Healthy
13,74,29780.093496503498,4131.8794534865165,42403.67,6817.601098252751,36597.69459475625,1220.2477923869294,Healthy
13,77,1272.0,,1272.0,,,252.19040425836982,Healthy
13,78,11.35,6.155833470317868,22.8,10.157125226024482,21.50712522602448,23.822258499143192,Healthy
13,79,53337.985174825175,4822.270179605063,67129.45,7956.745796348354,61294.73097117353,1633.0643767902288,Healthy
13,80,18874.443636363638,1397.1156431828074,25142.22,2305.2408112516323,21179.68444761527,971.4536436795025,Healthy
13,81,33276.243216783216,2992.71147064128,39255.1,4937.973926558112,38214.21714334133,1289.8884296089957,Healthy
13,82,32619.534055944056,14281.135510597924,135127.14,23563.873592486572,56183.40764843063,1277.096982533904,Healthy
13,83,5037.178251748252,811.658456804247,8477.46,1339.2364537270073,6376.414705475259,501.85546981916275,Healthy
13,85,4806.598951048951,1951.4689810256348,17807.36,3219.923818692297,8026.522769741248,490.2345842068341,Healthy
13,87,15365.753356643356,2992.355401415918,26830.18,4937.386412336265,20303.13976897962,876.5202038927384,Healthy
13,90,115592.10804195804,11183.800745847122,161045.84,18453.27123064775,134045.3792726058,2404.0809890887417,Healthy
13,91,81272.99097902098,5357.409455735421,92448.61,8839.725601963444,90112.71658098442,2015.849584902368,Healthy
13,92,162034.0993006993,18348.882235904508,234456.79,30275.655689242438,192309.75498994175,2846.349410215648,Healthy
13,93,50024.9372027972,5710.308611455959,69148.14,9422.009208902333,59446.94641169953,1581.5330727303365,Healthy
13,94,75522.8744055944,9706.614760757444,103929.39,16015.91435524978,91538.78876084418,1943.230228325949,Healthy
13,95,136844.83405594405,14056.88107682595,178572.1,23193.853776762815,160038.68783270687,2615.7678992596425,Healthy
13,96,9165.07993006993,1482.7664664310867,14332.19,2446.5646696112926,11611.644599681222,676.9446037184257,Healthy
13,97,27556.75923076923,2892.8945900839053,35028.48,4773.276073638443,32330.035304407673,1173.8134270566431,Healthy
13,98,14980.825384615384,2138.7978604224304,24828.99,3529.01646969701,18509.841854312395,865.4717033102638,Healthy
13,99,732.6046511627907,2070.103641095743,12225.0,3415.671007807976,4148.275658970767,191.39026244336344,High Risk
14,1,30611.78335664336,24101.579424797394,156677.0,39767.606050915696,70379.38940755905,1237.169821743227,High Risk
14,2,77704.85797202797,9354.80456891226,117588.65,15435.427538705228,93140.2855107332,1971.1019503316916,Healthy
14,3,19418.273986013988,14854.823548388658,85410.05,24510.458854841287,43928.73284085527,985.3495315372609,High Risk
14,4,52936.32328671329,5974.365371590312,68947.86,9857.702863124014,62794.0261498373,1626.9038583566223,Healthy
